0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
127.5627,-39.64219
127.5627,-39.64219
127.5627,-39.64219
127.5627,-39.64219
127.5627,-39.64219
127.5627,-39.64219
127.5627,-39.64219
128.5774,-38.79779
128.5774,-38.79779
128.5774,-38.79779
128.5774,-38.79779
128.5774,-38.79779
128.5774,-38.79779
128.5774,-38.79779
128.5774,-38.79779
130.0723,-38.11589
130.0723,-38.11589
130.0723,-38.11589
130.0723,-38.11589
130.0723,-38.11589
130.0723,-38.11589
130.0723,-38.11589
130.0723,-38.11589
130.0307,-37.51817
130.0307,-37.51817
130.0307,-37.51817
130.0307,-37.51817
130.0307,-37.51817
130.0307,-37.51817
130.0307,-37.51817
130.0714,-37.3818
130.0714,-37.3818
130.0714,-37.3818
130.0714,-37.3818
130.0714,-37.3818
130.0714,-37.3818
129.9097,-37.23135
129.9097,-37.23135
129.9097,-37.23135
129.9097,-37.23135
129.9097,-37.23135
129.3392,-37.20017
129.3392,-37.20017
129.3392,-37.20017
129.3392,-37.20017
129.3392,-37.20017
129.3392,-37.20017
129.1821,-37.87889
129.1821,-37.87889
129.1821,-37.87889
129.1821,-37.87889
129.1821,-37.87889
129.1821,-37.87889
129.1821,-37.87889
129.059,-37.99362
129.059,-37.99362
129.059,-37.99362
129.059,-37.99362
129.059,-37.99362
129.059,-37.99362
129.059,-37.99362
129.0461,-38.18127
129.0461,-38.18127
129.0461,-38.18127
129.0461,-38.18127
129.0461,-38.18127
129.0461,-38.18127
129.0461,-38.18127
129.0461,-38.18127
129.0461,-38.18127
129.0396,-38.45415
129.0396,-38.45415
129.0396,-38.45415
129.0396,-38.45415
129.0396,-38.45415
129.0396,-38.45415
129.0396,-38.45415
